Subject,Ifuture_both,Ifuture_task,Ipast_task,Ipast_both,ratio,diff,pastdiff,DTB,color
6130e6f7,0.19734426983387673,0.1384311369960421,0.6738033044878452,1.157198921521746,1.4255771795005847,0.05891313283783464,0.48339561703390077,-0.05868743537842358,#153cd8
612b9799,0.18767009267700124,0.15681391104844805,0.6478849239188003,0.9805033415776799,1.1967694155591853,0.030856181628553192,0.3326184176588797,-0.035105924569709984,#153cd8
5d77a007,0.17353063004472535,0.15868286695838998,0.6563724190430122,0.9678531734650584,1.093568785155796,0.01484776308633537,0.31148075442204615,-0.03493939959497555,#153cd8
6117249e,0.24377751582875837,0.16675542762910495,0.9207414183516548,1.655541395633335,1.4618865442327003,0.07702208819965342,0.7347999772816801,-0.06642914954765794,#153cd8
6155b1c2,0.1953393600275486,0.18740239007999077,0.9682475195193773,1.3296984585377303,1.0423525545441017,0.007936969947557826,0.361450939018353,-0.050817622834097076,#153cd8
6102bb09,0.13382827813858897,0.0711118647944248,0.42639922139864816,0.7863331159923523,1.8819402152575972,0.06271641334416417,0.3599338945937042,-0.06668315781942044,#153cd8
6149e5c5,0.19942489150903492,0.18407204803702437,0.9225882549677735,1.2091853117308884,1.083406707513367,0.015352843472010547,0.28659705676311487,-0.049310547466143106,#153cd8
613a66ff,0.1465749549350816,0.077445360723337,0.41058168635793235,0.8296805168480365,1.8926240844651838,0.0691295942117446,0.4190988304901041,-0.05605792282884865,#153cd8
613a7c75,0.2268015185727111,0.17893213640369568,0.7454314405027451,1.3575873473351725,1.2675281429659762,0.04786938216901543,0.6121559068324274,-0.031137261140217892,#153cd8
613a7d06,0.1629088675001406,0.13008907756419308,0.6944071208718594,0.9369482351750712,1.252287052460284,0.03281978993594753,0.2425411143032118,-0.07097159550861706,#153cd8
60d33b65,0.11119119059839766,0.09385534205533293,0.470910285079832,0.7302250677445747,1.1847081707170626,0.017335848543064733,0.2593147826647427,-0.056016775389332904,#153cd8
61484b1c,0.17238003328555812,0.16699598728599924,0.7649770133375192,0.9672331422493325,1.0322405710883227,0.005384045999558884,0.20225612891181333,-0.04617255342883081,#153cd8
5c813f9e,0.12517541054427458,0.13580237506436016,0.6649318786020222,0.7039829624778433,0.9217468434182452,-0.010626964520085574,0.039051083875821124,-0.05953675712823822,#153cd8
614ce14e,0.1894997136524476,0.15148384920630348,0.7138386872322668,1.1263907014960233,1.2509565517731922,0.03801586444614413,0.41255201426375643,-0.053073741707424016,#153cd8
60b81786,0.16560674412904744,0.11286061061087752,0.546606199181353,0.9263682286261009,1.4673564428959969,0.052746133518169924,0.3797620294447479,-0.05616420009003434,#153cd8
613bac1c,0.21058584221904547,0.190395808772099,0.9844380743855785,1.6700367349569973,1.106042425918701,0.020190033446946476,0.6855986605714188,-0.0494423731558995,#153cd8
5ed22618,0.16460738942605463,0.1472497254234698,0.7108938805104006,0.9320316507238715,1.1178790924917963,0.017357664002584816,0.22113777021347092,-0.056785464287522236,#153cd8
5f35fb8d,0.12482968748741526,0.07556382311375472,0.40858512688079,0.8868699749440543,1.6519768633132166,0.04926586437366054,0.47828484806326427,-0.057397738085679925,#153cd8
60379326,0.0645682826487864,0.04557614510401372,0.3698450947334795,0.5883292925760948,1.4167122406124717,0.018992137544772685,0.2184841978426153,-0.07616751930614765,#153cd8
600f902a,0.1637294911635508,0.1321997443476253,0.6344214649798766,0.8978997597791503,1.238500815349662,0.03152974681592549,0.26347829479927365,-0.056807448473934735,#153cd8
6106c279,0.18826117637576253,0.13819818240840265,0.5832128204250726,1.0892685890994405,1.362255082483024,0.05006299396735989,0.5060557686743679,-0.039432828104565665,#153cd8
5edae378,0.09640765145036351,0.07854189027878097,0.5160029665512699,0.7763473219958598,1.227467929638169,0.017865761171582534,0.2603443554445899,-0.0829339919554827,#153cd8
613a944c,0.16890942670916145,0.1563482815733866,0.837564204168938,1.101866111120125,1.080340794343038,0.01256114513577486,0.26430190695118694,-0.06709246317055689,#153cd8
6152d60f,0.22811988850053888,0.16596593693825823,0.8642990392365402,1.568687558817993,1.3744982416807783,0.06215395156228065,0.7043885195814528,-0.060742266061692446,#153cd8
614e0468,0.11751577163869276,0.0905014707335996,0.37244485184079573,0.7865033955718278,1.2984957115737106,0.027014300905093158,0.41405854373103207,-0.031996670593930895,#153cd8
613aea5a,0.14573597174333233,0.1333854909952793,0.6146995187925126,0.8291601704292987,1.0925923850929944,0.012350480748053033,0.21446065163678607,-0.051317487955379715,#153cd8
614721cb,0.048931222221283745,0.03296315499769763,0.246355300052527,0.5162699451685795,1.4844216891466073,0.015968067223586117,0.26991464511605245,-0.051641868159538654,#153cd8
5dadfe59,0.16539602915707213,0.14901937053382422,0.6468408505420652,0.9611158450674516,1.1098961736624082,0.016376658623247914,0.31427499452538643,-0.04269104371923521,#153cd8
60a2d0f8,0.1931204568793206,0.15646725513781248,0.6334871242043764,1.1173091298380995,1.2342547756028883,0.03665320174150813,0.48382200563372313,-0.03233602258896681,#153cd8
5f3afe23,0.1454986338001713,0.13866038755527538,0.6222431038620535,0.8725873427152255,1.0493165089573253,0.006838246244895929,0.25034423885317203,-0.047688940248796635,#153cd8
5ef6f639,0.1455870043820768,0.14422867231198153,0.5862202475094339,0.6087758697691481,1.0094179059428423,0.0013583320700952806,0.022555622259714192,-0.03407868200455985,#153cd8
5ec509f1,0.09566065410499829,0.08078205912196115,0.3786624316557839,0.5749436213039139,1.1841819228768864,0.014878594983037133,0.19628118964812996,-0.0435204894092682,#153cd8
60844994,0.2356853951403038,0.1762022659266715,0.9848453246261446,1.6219211958861397,1.3375843602283006,0.0594831292136323,0.6370758712599951,-0.06367530257535176,#153cd8
614f2de7,0.12023169765365174,0.11728194613784597,0.5064788239877109,0.7736689776276091,1.0251509427745922,0.0029497515158057735,0.2671901536398982,-0.041754509633545614,#153cd8
5f36cd24,0.13597705324353035,0.12323756717169962,0.6750404272715356,0.8335454548367437,1.1033733979354003,0.01273948607183073,0.15850502756520812,-0.07411830659788521,#153cd8
5fe4c413,0.07708395803621386,0.0645548865181732,0.3100908259751788,0.5361105088074265,1.1940840142986469,0.012529071518040655,0.22601968283224771,-0.039575348161461035,#153cd8
60bb1f9a,0.18654552298222743,0.12301165868813797,0.5378260212454029,0.9841194066481231,1.516486526331313,0.06353386429408946,0.44629338540272023,-0.043924821365844205,#153cd8
613dbd29,0.1373653378235326,0.13253818587619853,0.5765121525679977,0.7732102655669086,1.0364208391372056,0.004827151947334074,0.19669811299891093,-0.04358590358505082,#153cd8
5f6dff31,0.21828215785615868,0.15813069095838764,0.6245102550879523,1.224224551344471,1.3803908433790377,0.06015146689777104,0.5997142962565186,-0.02871343100348389,#153cd8
5e5ba8c4,0.16850782986491067,0.17056829934327752,0.7911709885466047,0.9307475075860147,0.987919974073142,-0.0020604694783668553,0.13957651903940993,-0.04661845472912035,#153cd8
61516255,0.1939465208572862,0.16651234259358644,0.6914114244497229,1.112648105194806,1.164757625989681,0.02743417826369976,0.42123668074508314,-0.03397526136136353,#153cd8
60fd7e2d,0.19753567633009178,0.16878738616709285,0.7199531352975271,1.1773455477043737,1.1703225034514086,0.02874829016299893,0.4573924124068466,-0.03685571601066165,#153cd8
615201ea,0.19594998526745885,0.15082954093182194,0.8509228013823501,1.3800480883086126,1.2991485889095975,0.04512044433563692,0.5291252869262625,-0.07428386894278788,#153cd8
5ed013f8,0.1811624252477063,0.1564125375320327,0.6448185196544121,1.0221484896393878,1.158234679305071,0.024749887715673574,0.3773299699849757,-0.0348637592877587,#153cd8
5e67f0cc,0.09241222097813723,0.08930332472290195,0.36183438126852413,0.4941625211183213,1.0348127716955873,0.0031088962552352772,0.1323281398497972,-0.030115546196375964,#153cd8
5f32e2c9,0.13157730529715253,0.08354282692624782,0.5818664872478684,0.9868053232580634,1.5749683143151223,0.048034478370904715,0.404938836010195,-0.09378540513976097,#153cd8
614d0ee1,0.1209380455786663,0.12026009418685642,0.5438263108269573,0.6680939693711587,1.0056373761919437,0.0006779513918098862,0.12426765854420141,-0.04810353104744232,#153cd8
6148d526,0.17767475768615457,0.1790651462621165,0.7413378992002342,1.0186885411436553,0.9922352919873827,-0.0013903885759619372,0.2773506419434211,-0.030351734095667382,#153cd8
605563e7,0.15214960095980026,0.1101158400361382,0.5049845238544362,0.8233161796887825,1.381723110043635,0.04203376092366207,0.3183316558343463,-0.048537879413924984,#153cd8
5eb03bbe,0.13417271139827353,0.10653758349078454,0.5254373503420195,0.8720762395751473,1.2593932300884167,0.027635127907488982,0.3466388892331278,-0.057354735218097225,#153cd8
5bed5d8c,0.11585371056977249,0.10541744089567842,0.6273453004683078,0.9018457102729194,1.0989994595336634,0.01043626967409407,0.27450040980461154,-0.0820454152182302,#153cd8
5ea60638,0.15821711041667738,0.14399863968329824,0.5984201917526983,0.7338311699304618,1.0987403128574713,0.014218470733379146,0.13541097817776349,-0.03705237440001721,#153cd8
5e7c4f45,0.09092669828905059,0.08966051316040344,0.3950389100531437,0.6137760743702309,1.014121992881994,0.0012661851286471515,0.21873716431708717,-0.03939466203115144,#153cd8
5ca7ca2e,0.23832556261981203,0.16808175806465514,0.7667607050408639,1.3753068373232928,1.4179145040126042,0.07024380455515689,0.6085461322824289,-0.04536768147978243,#153cd8
5cec2a10,0.21998867968408367,0.14456016482154566,0.7729976589740345,1.532289968489595,1.5217793916854745,0.07542851486253802,0.7592923095155605,-0.06987068664651097,#153cd8
610636e5,0.07125531679965422,0.05188322612927711,0.2977858152348105,0.5747072060088748,1.3733786835480852,0.01937209067037711,0.2769213907740643,-0.0485110948501903,#153cd8
6151aad7,0.10122295232822702,0.06877979075384308,0.37331554604845324,0.728441113182426,1.4716961365947625,0.03244316157438394,0.35512556713397275,-0.053971035211000606,#153cd8
611ed2c0,0.08812809495980418,0.06575650515900687,0.37613986539677036,0.7696257570311433,1.3402186558835543,0.022371589800797315,0.393485891634373,-0.057813968052722875,#153cd8
6155058f,0.1450131082569664,0.11876214849103024,0.5710849480425811,0.875533842442383,1.2210381009393647,0.026250959765936152,0.30444889439980183,-0.056084835953774656,#153cd8
610a5002,0.14682620233822813,0.1267665912347958,0.6762075358406816,1.0260183003322874,1.1582405183261426,0.020059611103432323,0.34981076449160575,-0.07081254744014634,#153cd8
5d88f2f8,0.1633012873607732,0.14950255742063984,0.6076571337869908,0.632392112772384,1.0922976180354516,0.01379872994013337,0.02473497898539323,-0.03362576338819645,#153cd8
6154872d,0.10562109861589615,0.10679956815923168,0.4115399290092966,0.6363975301298292,0.9889655963629131,-0.0011784695433355308,0.22485760112053266,-0.026963713389280344,#153cd8
611763bd,0.18801373914299252,0.18075735044198904,0.9182760722168973,1.0976312258267835,1.0401443630550022,0.00725638870100348,0.1793551536098862,-0.05216289164884802,#153cd8
61336aa3,0.21841621261624983,0.16509642916116068,0.8113281026645888,1.3634957949873543,1.3229614578946494,0.05331978345508914,0.5521676923227655,-0.05488253001867105,#153cd8
613a7218,0.05128704045355113,0.051487463290741664,0.26443771240001324,0.3131865784742639,0.9961073468300666,-0.0002004228371905309,0.04874886607425066,-0.038782068943408216,#153cd8
613b6732,0.21363416209575736,0.17494343521722552,0.7659720989733659,1.4138402902559535,1.2211613532710728,0.03869072687853184,0.6478681912825875,-0.03838181329074189,#153cd8
6122ae9b,0.19243470272783,0.16180804807393487,0.8514248035551834,1.4284514899794987,1.189277696742877,0.030626654653895136,0.5770266864243153,-0.06336518800945015,#153cd8
5f479d2b,0.19922563464834292,0.152777927228869,0.7012726963681872,1.2275242285406067,1.3040210602536382,0.04644770741947393,0.5262515321724195,-0.049550488950838106,#153cd8
60ee4a78,0.2232376757562129,0.18502147913985953,0.9734177110024232,1.6748227294057163,1.2065500545883399,0.038216196616353365,0.7014050184032931,-0.05372191502460183,#153cd8
608f39d2,0.17140207949836922,0.11806333474722737,0.4583448082589917,0.8160744214622294,1.4517807739832156,0.05333874475114185,0.3577296132032377,-0.028399417865208734,#153cd8
614dddfc,0.09882625873836207,0.09423556910953619,0.43871030253314514,0.6620962475624736,1.04871504116975,0.004590689628825875,0.22338594502932851,-0.04689979368121876,#153cd8
60492aa1,0.23727605813128613,0.179171180856853,0.8731826810844657,1.5721463306147716,1.3242981209174227,0.05810487727443314,0.6989636495303059,-0.04860880157500427,#153cd8
5f6b8c1f,0.17806093448884255,0.13673272459216845,0.6801495745510698,1.0383132750981339,1.302255440458335,0.0413282098966741,0.35816370054706403,-0.06160051607710118,#153cd8
5e57a002,0.10015046210076153,0.09294707124648492,0.4281621396521018,0.6603622051232148,1.0774999228880924,0.007203390854276612,0.23220006547111294,-0.0453262803302097,#153cd8
613ab096,0.14732592720539678,0.12232273416802923,0.6841375243786445,0.817405502537319,1.2044034840083102,0.025003193037367547,0.13326797815867453,-0.07677339117569247,#153cd8
607728dc,0.18003584349054874,0.18317506473671658,0.9555379865126928,0.9908991635571832,0.9828621802280789,-0.0031392212461678337,0.03536117704449038,-0.053738589551223404,#153cd8
60fdf772,0.060775161042143186,0.05094877915926127,0.24481588194008186,0.3779907847490215,1.1928678575823286,0.009826381882881915,0.13317490280893962,-0.03316151124435049,#153cd8
5df2235d,0.15432711910412691,0.13225291244072973,0.6995238421700949,1.028883323468433,1.1669090400809883,0.022074206663397183,0.32935948129833803,-0.06976526146409107,#153cd8
6152fef5,0.09581465053352395,0.07699995595386686,0.44113119042806803,0.7535415317766765,1.2443468226258412,0.018814694579657093,0.31241034134860846,-0.06479226134144872,#153cd8
604ba80d,0.17849731123840315,0.17996393469559507,0.663481600641446,0.9192265653344066,0.9918504590396254,-0.0014666234571919234,0.2557449646929606,-0.015084299177934912,#153cd8
6103fceb,0.22640087564547526,0.172385430689227,0.8793180247829919,1.5898958166175847,1.3133411259889256,0.05401544495624827,0.7105777918345928,-0.05612873837961621,#153cd8
5eee3308,0.2295190585390432,0.16022348114632667,0.8380527137483259,1.6028500756955304,1.4324932706301097,0.06929557739271652,0.7647973619472045,-0.06328037316130697,#153cd8
5edf7eb5,0.16223876669335385,0.11164090590445971,0.6429030729568072,0.9794160080715315,1.4532197260401567,0.05059786078889414,0.33651293511472435,-0.07921735447174355,#153cd8
5fb867b2,0.17842042265059388,0.13801981103902977,0.6450198881846425,1.0848163406961535,1.2927160333536427,0.04040061161156411,0.439796452511511,-0.05330043343241561,#153cd8
613a4e94,0.051093152644828735,0.049020885363356,0.3919972039190651,0.5761560942814982,1.0422731508440235,0.0020722672814727366,0.18415889036243305,-0.07915155464454499,#153cd8
60ec22d0,0.13627151482614216,0.12162385132313362,0.6927844124252182,0.8488038097773198,1.1204341364268446,0.014647663503008543,0.15601939735210169,-0.07912640174476902,#153cd8
5feb299d,0.18148406913429857,0.12922961541339578,0.6061650048141268,1.1758379849238723,1.4043535497164852,0.05225445372090279,0.5696729801097454,-0.053563138761031914,#153cd8
61390547,0.09541968287663014,0.08364812684754933,0.5237762926727136,0.7152222972139259,1.1407270727117984,0.01177155602908081,0.1914460045412123,-0.07981874379523929,#153cd8
606c7d27,0.21071854827137426,0.16403035412112907,0.7601546159640401,1.291802119449751,1.2846314293497656,0.046688194150245194,0.531647503485711,-0.048378747181849396,#153cd8
613acf28,0.18853512765745686,0.16098762027921257,0.6041231675805541,0.9502926821278544,1.1711156878427462,0.027547507378244296,0.3461695145473004,-0.02134594272545648,#153cd8
61471b89,0.12474137253242998,0.0944416634072682,0.4936685814177775,0.8390978409926071,1.3208298968062218,0.030299709125161778,0.3454292595748296,-0.06131369440571263,#153cd8
61085764,0.17377815559536092,0.1263738597091934,0.47834654669190924,0.8762442066713364,1.3751115617996668,0.04740429588616751,0.39789765997942717,-0.025457052755988974,#153cd8
5f67c7a2,0.17726044883934183,0.17193090393321284,0.8984645638732507,1.0721379819654995,1.0309981788276952,0.005329544906128997,0.1736734180922488,-0.0588094544751451,#153cd8
612ccc53,0.2222393596444055,0.14525519216924881,0.6226398307238731,1.2721587039531013,1.5299925346933971,0.07698416747515668,0.6495188732292282,-0.04118071924302191,#153cd8
60fd5bfe,0.16534476713774826,0.15458995860988345,0.7286790673685,1.119412378479773,1.069569903663699,0.010754808527864812,0.39073331111127296,-0.05261729074103144,#153cd8
5fda8761,0.22259455226529892,0.15886313706925131,0.7044970366673715,1.0458088599100261,1.4011718286053103,0.06373141519604761,0.34131182324265463,-0.04403726885695253,#153cd8
608847b5,0.15813232002519415,0.09107704619974555,0.47303011047561033,0.852574193252608,1.7362477882559606,0.0670552738254486,0.37954408277699764,-0.05937023908438083,#153cd8
5b27b6e8,0.23228272432311145,0.17643528654008217,0.8229929505249081,1.5273137169223194,1.3165321341223994,0.05584743778302928,0.7043207663974114,-0.04508726846662023,#153cd8
611b1f8d,0.09204520890890402,0.08290230867840653,0.4802697041166707,0.7350624035652886,1.1102852306075637,0.009142900230497492,0.25479269944861793,-0.0694211836786584,#153cd8
5f2710df,0.13260047413184,0.10266220984086782,0.4757597857953882,0.7780502997172614,1.2916191297399322,0.029938264290972183,0.30229051392187317,-0.04850615342978232,#153cd8
5c4cea77,0.07649768849315956,0.05913777575513115,0.35616048501697406,0.707618616830831,1.2935503156207588,0.017359912738028414,0.351458131813857,-0.05863447066169052,#153cd8
5b5dc988,0.18063064139149676,0.15241778338724987,0.7140899153849355,1.089969344801547,1.1851021408214952,0.028212858004246888,0.37587942941661157,-0.05218437476008944,#153cd8
5f06eefa,0.17269076436740674,0.14451676777326902,0.7122390091267995,1.2294004840271868,1.194953132624303,0.028173996594137718,0.5171614749003873,-0.05975704432398113,#153cd8
60d74024,0.15204970394483558,0.1269292256904076,0.530039043195351,0.8099685869195327,1.197909331895707,0.02512047825442798,0.27992954372418166,-0.03814172839121385,#153cd8
603541c9,0.2410251978095333,0.18852903192476103,0.8883709478312436,1.5846835271294173,1.2784513628952525,0.05249616588477227,0.6963125792981737,-0.04105435848637551,#153cd8
5c910a11,0.11878077354178193,0.11477162571273455,0.5403456820448369,0.7829720283406162,1.0349315242696135,0.004009147829047377,0.24262634629577928,-0.05276414571161733,#153cd8
613ae704,0.04876401813285805,0.04904526519118142,0.31610806788699264,0.25061256604794635,0.9942655614721002,-0.00028124705832337227,-0.06549550183904629,-0.05691185911657928,#153cd8
5b5f1cd2,0.21812837667530705,0.17804453932238645,0.9109796816337747,1.550139488941174,1.2251337643124258,0.04008383735292059,0.6391598073073992,-0.05409338177727352,#153cd8
6111a53d,0.1360155959465726,0.09450996559554083,0.5959781323585883,0.9574060158379899,1.4391667068069496,0.04150563035103176,0.3614278834794016,-0.08599185088702398,#153cd8
5e27350b,0.13819834406592388,0.1285772354084271,0.6056027911239952,0.8185597726647164,1.0748274655846752,0.009621108657496769,0.21295698154072118,-0.0540890818699635,#153cd8
60d20236,0.18499413918934657,0.1624866098172957,0.8045317009051602,1.0342201836610945,1.1385192872037821,0.02250752937205086,0.22968848275593423,-0.056596588922738805,#153cd8
611154fe,0.18703356585752545,0.15593701294033777,0.7575887101052344,1.2239481900134173,1.1994173950804443,0.031096552917187686,0.46635947990818283,-0.056068005105836816,#153cd8
5ee00b0d,0.18505771485929473,0.1547543422908937,0.7460780661415706,1.246925040052923,1.1958159759513527,0.030303372568401044,0.5008469739113525,-0.05541812843859317,#153cd8
610d8166,0.187448839835305,0.13711756715027498,0.6979974358157135,1.0721281209575038,1.367066552674969,0.050331272685030015,0.37413068514179026,-0.06462982615985655,#153cd8
